COMPANY_NAME,AVG_EXPERIENCE,INDUSTRY,LOCATION_1,COMPANY_SCORE,EXPERIENCE_SCORE,INDUSTRY_SCORE,LOCATION_SCORE,SALARY
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jabalpur,1,0,3,1,434999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Lucknow,1,0,3,4,335000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hubli,1,0,3,1,450000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Infomedia Solutions And Consultant,1,"Automotive, Automobile, Ancillaries",Pune,1,1,1,4,225000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
One Degree North Human Resource,2,"ITES, BPO",Bengaluru,1,2,3,5,200000
Subrata Mondal (Proprietor Of Cafe Industry),1,"IT, Computers - Software",Mumbai,1,1,3,5,195000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Gulbarga,1,0,3,1,539999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bulandshahr,1,0,3,1,490000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Guwahati,1,0,3,1,475000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bulandshahr,1,0,3,1,520000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Classic Choice,3,"Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Banking, Accounting, Financial Services, Fertilizer, Pesticides, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, General Trading, Import, Export, Iron, Steel, Mining, NGO, Social Services, Oil, Gas, Petroleum, Pharmaceutical, Power, Energy, Telecom, Travel, Tourism, Electronics Manufacturing, Railways Speciality, Infrastructure, Chemicals, Petrochemicals, Architecture, Interior Design, Engineering & Design",Bengaluru,1,3,1,5,535000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Kurukshetra,1,0,3,1,594999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ludhiana,1,0,3,3,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Amritsar,1,0,3,1,535000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bareilly,1,0,3,1,525000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bikaner,1,0,3,1,540000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ankleshwar,1,0,3,1,390000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Azamgarh,1,0,3,1,510000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chirala,1,0,3,1,540000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bagalkot,1,0,3,1,600000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Ladakh,1,0,3,1,429999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Patna,1,2,1,1,350000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Kurukshetra,1,2,1,1,350000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Classic Choice,2,"Airlines, Aviation, Aerospace, Travel, Tourism",Coimbatore,1,2,1,4,539999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ujjain,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Surat,1,0,3,1,475000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Baramati,1,0,3,1,530000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Baramulla,1,0,3,1,380000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Ahmedabad,1,3,3,1,475000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Indore,1,2,1,1,354999.5
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce, Animation",Chennai,1,2,1,5,354999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jamshedpur,1,0,3,3,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Haridwar,1,0,3,1,415000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Dharamsala,1,0,3,1,559999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Coimbatore,1,0,3,4,590000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Durgapur,1,0,3,1,530000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Gandhidham,1,0,3,1,550000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bareilly,1,0,3,1,535000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chirala,1,0,3,1,440000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Banswara,1,0,3,1,535000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Amravati,1,0,3,1,535000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Anand,1,0,3,1,515000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Balasore,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Guwahati,1,0,3,1,525000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chhindwara,1,0,3,1,585000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce, Telecom, Animation",Shimla,1,2,1,1,345000
Zarbex Solutions,3,"ITES, BPO",Noida,1,3,3,1,315000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jalandhar,1,0,3,1,375000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ludhiana,1,0,3,3,490000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Mohali,1,0,3,1,585000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chandigarh,1,0,3,1,540000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hosur,1,0,3,1,525000
Shri TirupatiI Balaji Education Foundation,3,"Internet, E-commerce",Chennai,1,3,1,5,400000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Ahmednagar,1,2,1,1,380000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Allahabad,1,0,1,3,540000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,150000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Madurai,1,2,1,2,330000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Lucknow,1,2,1,4,355000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Dharamsala,1,0,3,1,535000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,150000
Zarbex Solutions,3,"ITES, BPO",Ahmedabad,1,3,3,1,315000
NKV Enterprises,3,"Banking, Accounting, Financial Services",Delhi,1,3,3,5,205000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
Panacea Consultancy Services,3,"ITES, BPO",Jaipur,1,3,3,2,275000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhusawal,1,0,3,1,415000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Baramati,1,0,3,1,470000
Get jobs like this in my inbox,3,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Bengaluru,1,3,1,5,449999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hosur,1,0,3,1,525000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Jamshedpur,1,0,1,3,589999.5
Zarbex Solutions,3,"ITES, BPO",Chennai,1,3,3,5,315000
Zarbex Solutions,3,"ITES, BPO",Mumbai,1,3,3,5,315000
Zarbex Solutions,3,"ITES, BPO",Kolkata,1,3,3,4,315000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jalna,1,0,3,1,540000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Baramati,1,0,3,1,545000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Haldwani,1,0,3,1,535000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bulandshahr,1,0,3,1,484999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jabalpur,1,0,3,1,530000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Guwahati,1,0,3,1,525000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chhindwara,1,0,3,1,585000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Balasore,1,0,3,1,470000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Balasore,1,0,3,1,485000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Pathanamthitta,1,0,3,1,490000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Guwahati,1,0,3,1,530000
Get jobs like this in my inbox,3,"Automotive, Automobile, Ancillaries, Engineering & Design",Chennai,1,3,1,5,300000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Get jobs like this in my inbox,3,"Automotive, Automobile, Ancillaries, Engineering & Design",Erode,1,3,1,1,300000
NKV Enterprises,3,"Banking, Accounting, Financial Services",Delhi,1,3,3,5,205000
Shri TirupatiI Balaji Education Foundation,3,"Internet, E-commerce",Chennai,1,3,1,5,400000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Allahabad,1,0,1,3,540000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhusawal,1,0,3,1,415000
Sourabh Bakshi,3,"ITES, BPO",Mohali,1,3,3,1,260000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Banswara,1,0,3,1,530000
Panacea Consultancy Services,3,"ITES, BPO",Jaipur,1,3,3,2,275000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhusawal,1,0,3,1,415000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Baramati,1,0,3,1,470000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Indore,1,0,3,1,545000
Get jobs like this in my inbox,3,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Bengaluru,1,3,1,5,449999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hosur,1,0,3,1,525000
Get jobs like this in my inbox,3,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Agartala,1,3,1,1,460000
Zarbex Solutions,3,"ITES, BPO",Chennai,1,3,3,5,315000
Zarbex Solutions,3,"ITES, BPO",Kolkata,1,3,3,4,315000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Madurai,1,2,1,2,330000
Coral Bling Services Private Limited,1,"ITES, BPO",Mohali,1,1,3,1,275000
Live Connections,1,"ITES, BPO, IT, Computers - Software",Bengaluru,1,1,3,5,210000
Lakshmi Job Solution,1,"Banking, Accounting, Financial Services, Insurance, ITES, BPO, Telecom, Animation",Anantnag,1,1,3,1,360000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Guwahati,1,0,1,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Vadodara,1,0,1,3,589999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Manheer Singh (Proprietor Of BigBoss Decor),1,"IT, Computers - Software",Bengaluru,1,1,3,5,200000
Vibrantzz Management Services,1,"ITES, BPO",Mumbai,1,1,3,5,185000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Goa,1,0,3,1,489999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Vadodara,1,0,1,3,589999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Vibrantzz Management Services,1,"ITES, BPO",Mumbai,1,1,3,5,185000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Hamirpur,1,0,3,1,589999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Manheer Singh (Proprietor Of BigBoss Decor),1,"IT, Computers - Software",Bengaluru,1,1,3,5,200000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,125000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Jabalpur,1,0,1,1,594999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Cuttack,1,0,1,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Bhavnagar,1,0,1,1,594999.5
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Lakshmi Job Solution,2,"Banking, Accounting, Financial Services, Internet, E-commerce, ITES, BPO, Paper, Telecom",Kurukshetra,1,2,3,1,350000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Panchkula,1,0,3,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Visakhapatnam,1,0,3,2,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Daman,1,0,3,1,425000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Anand,1,0,3,1,385000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ahmedabad,1,0,3,1,475000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhuj,1,0,3,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bilaspur,1,0,3,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jamnagar,1,0,3,1,470000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Lucknow,1,0,3,4,335000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hubli,1,0,3,1,450000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Roorkee,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jalgaon,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jabalpur,1,0,3,1,475000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bhopal,1,0,3,1,490000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Amritsar,1,0,3,1,389999.5
STT Solution,1,"ITES, BPO",Delhi,1,1,3,5,435000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Banswara,1,0,1,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Guwahati,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jaipur,1,0,3,2,530000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jaipur,1,0,3,2,470000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Pune,1,0,3,4,580000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Ahmednagar,1,0,3,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Dimapur,1,0,3,1,540000
Lakshmi Job Solution,2,"Banking, Accounting, Financial Services, Internet, E-commerce, ITES, BPO, Paper, Telecom",Kurukshetra,1,2,3,1,350000
Sharma Services,2,"Banking, Accounting, Financial Services",Hisar,1,2,3,1,594999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Panchkula,1,0,3,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Varanasi,1,0,3,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Visakhapatnam,1,0,3,2,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Nagpur,1,0,3,4,485000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Daman,1,0,3,1,425000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Sourabh Bakshi,3,"ITES, BPO",Mohali,1,3,3,1,300000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Get jobs like this in my inbox,3,"Automotive, Automobile, Ancillaries, Engineering & Design",Erode,1,3,1,1,300000
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Kadapa,1,0,3,1,425000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Baramati,1,0,3,1,434999.5
Freelancer Pallapothu Srikrishna,3,"IT, Computers - Hardware & Networking, IT, Computers - Software",Hyderabad,1,3,3,5,450000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Get jobs like this in my inbox,3,"Automotive, Automobile, Ancillaries, Engineering & Design",Chennai,1,3,1,5,300000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Banswara,1,0,1,1,589999.5
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Vadodara,1,0,3,3,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Sagar,1,0,3,1,490000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Guwahati,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jaipur,1,0,3,2,530000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Sagar,1,0,3,1,490000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Guwahati,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jaipur,1,0,3,2,530000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jaipur,1,0,3,2,470000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Pune,1,0,3,4,580000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Dimapur,1,0,3,1,540000
Lakshmi Job Solution,2,"Banking, Accounting, Financial Services, Internet, E-commerce, ITES, BPO, Paper, Telecom",Kurukshetra,1,2,3,1,350000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Ahmedabad,1,0,1,1,545000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Sharma Services,2,"Banking, Accounting, Financial Services",Hisar,1,2,3,1,594999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Visakhapatnam,1,0,3,2,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Nagpur,1,0,3,4,485000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Daman,1,0,3,1,425000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Anand,1,0,3,1,385000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ahmedabad,1,0,3,1,475000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhuj,1,0,3,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bilaspur,1,0,3,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Gandhidham,1,0,1,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Cuttack,1,0,1,1,545000
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Roorkee,1,0,3,1,480000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Jalgaon,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chandigarh,1,0,3,1,525000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Raigarh,1,0,3,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Kurukshetra,1,0,3,1,589999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bareilly,1,0,3,1,435000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chittoor,1,0,3,1,370000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bikaner,1,0,3,1,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Pune,1,0,3,4,565000
